"Date","Price","Open","High","Low","Vol.","Change %"
"05/27/2022","2.3530","2.4762","2.5249","2.3074","2.24M","-4.98%"
"05/26/2022","2.4763","2.6836","2.7691","2.3883","2.71M","-7.73%"
"05/25/2022","2.6836","2.7565","2.7859","2.6261","1.19M","-2.65%"
"05/24/2022","2.7565","2.7340","2.8017","2.5429","1.58M","0.82%"
"05/23/2022","2.7340","2.8858","2.9932","2.6852","1.13M","-5.26%"
"05/22/2022","2.8858","2.8126","2.9137","2.7609","1.18M","2.65%"
"05/21/2022","2.8114","2.7591","2.8372","2.7051","833.25K","1.99%"
"05/20/2022","2.7567","2.9343","2.9988","2.6919","1.63M","-6.12%"
"05/19/2022","2.9365","2.8784","3.0131","2.6752","2.73M","2.02%"
"05/18/2022","2.8784","2.9755","3.0460","2.6995","3.91M","-3.26%"
"05/17/2022","2.9755","2.8206","3.1348","2.7984","1.43M","5.49%"
"05/16/2022","2.8206","3.0920","3.0961","2.7448","1.55M","-8.75%"
"05/15/2022","3.0911","2.9936","3.0915","2.8240","1.18M","3.25%"
"05/14/2022","2.9937","2.8943","3.0683","2.6814","1.78M","3.43%"
"05/13/2022","2.8943","2.7054","3.1505","2.6444","2.21M","7.01%"
"05/12/2022","2.7047","3.0345","3.2346","2.2989","3.72M","-10.60%"
"05/11/2022","3.0254","3.8607","4.3767","2.7952","6.13M","-21.64%"
"05/10/2022","3.8608","3.4141","4.5149","3.2130","2.86M","13.21%"
"05/09/2022","3.4103","4.2776","4.3795","3.3894","1.39M","-20.27%"
"05/08/2022","4.2773","4.3988","4.4342","4.1837","888.99K","-2.76%"
"05/07/2022","4.3988","4.5046","4.5722","4.2515","598.07K","-2.35%"
"05/06/2022","4.5046","4.5647","4.5773","4.2733","688.66K","-1.32%"
"05/05/2022","4.5647","5.1200","5.2107","4.4942","800.22K","-10.84%"
"05/04/2022","5.1200","4.5768","5.1801","4.5534","899.15K","11.87%"
"05/03/2022","4.5768","4.6370","4.7122","4.4878","282.69K","-1.30%"
"05/02/2022","4.6370","4.7535","4.7889","4.4091","415.49K","-2.45%"
"05/01/2022","4.7536","4.4811","4.8448","4.3578","482.52K","6.01%"
"04/30/2022","4.4842","4.9274","4.9585","4.3078","554.84K","-8.99%"
"04/29/2022","4.9274","5.2302","5.3123","4.8161","411.89K","-5.79%"
"04/28/2022","5.2302","5.2726","5.3932","5.1368","427.73K","-0.80%"
"04/27/2022","5.2726","5.1720","5.3216","5.1007","253.78K","1.95%"
"04/26/2022","5.1720","5.4933","5.6120","5.0802","277.15K","-5.85%"
"04/25/2022","5.4933","5.4759","5.5060","5.1343","542.23K","0.32%"
"04/24/2022","5.4759","5.5462","5.7015","5.4065","249.50K","-1.27%"
"04/23/2022","5.5462","5.6294","5.6872","5.4790","205.74K","-1.48%"
"04/22/2022","5.6294","5.6729","5.7851","5.5390","328.12K","-0.77%"
"04/21/2022","5.6729","5.8325","5.9904","5.5496","502.68K","-2.74%"
"04/20/2022","5.8325","6.0346","6.0384","5.7437","246.99K","-3.35%"
"04/19/2022","6.0346","5.7785","6.0586","5.7482","430.69K","4.43%"
"04/18/2022","5.7785","5.5770","5.8008","5.2907","673.32K","3.61%"
"04/17/2022","5.5770","5.8301","5.8534","5.5551","258.47K","-4.33%"
"04/16/2022","5.8292","5.8991","5.9591","5.7172","209.48K","-1.19%"
"04/15/2022","5.8991","5.7926","5.9902","5.7345","307.43K","1.82%"
"04/14/2022","5.7937","5.9149","6.2187","5.6925","466.39K","-2.05%"
"04/13/2022","5.9149","5.6912","5.9757","5.5723","338.80K","3.94%"
"04/12/2022","5.6907","5.3999","5.8238","5.3562","523.13K","5.50%"
"04/11/2022","5.3940","6.0565","6.2468","5.3291","452.04K","-10.87%"
"04/10/2022","6.0522","6.2504","6.3806","6.0425","157.33K","-3.17%"
"04/09/2022","6.2504","6.1249","6.2804","6.0277","134.88K","2.05%"
"04/08/2022","6.1249","6.5159","6.6489","6.0629","361.22K","-6.00%"
"04/07/2022","6.5159","6.3964","6.6172","6.1959","493.75K","1.84%"
"04/06/2022","6.3982","7.3629","7.4336","6.3725","735.35K","-13.06%"
"04/05/2022","7.3592","7.2566","7.6094","7.1610","837.93K","1.41%"
"04/04/2022","7.2566","7.4697","7.4708","6.8341","548.50K","-2.85%"
"04/03/2022","7.4697","7.7740","7.7920","7.2643","521.45K","-3.88%"
"04/02/2022","7.7711","6.9250","8.1756","6.9070","1.84M","12.02%"
"04/01/2022","6.9371","6.8020","6.9899","6.3985","599.45K","1.99%"
"03/31/2022","6.8020","7.1496","7.3245","6.6842","704.94K","-4.83%"
"03/30/2022","7.1472","7.0828","7.2606","6.7534","520.36K","0.91%"
"03/29/2022","7.0828","6.8067","7.6007","6.7916","1.18M","4.09%"
"03/28/2022","6.8042","6.8485","7.2256","6.7623","779.39K","-0.65%"
"03/27/2022","6.8485","6.6020","6.8568","6.3779","474.47K","3.73%"
"03/26/2022","6.6020","6.3223","6.6555","6.3192","389.57K","4.43%"
"03/25/2022","6.3223","6.4829","6.6289","6.2633","531.73K","-2.48%"
"03/24/2022","6.4829","6.2736","6.5464","6.1763","653.34K","3.34%"
"03/23/2022","6.2736","6.1347","6.2861","5.9630","333.47K","2.26%"
"03/22/2022","6.1347","6.0298","6.2953","5.9980","513.28K","1.74%"
"03/21/2022","6.0298","5.8422","6.3660","5.8422","871.89K","3.21%"
"03/20/2022","5.8422","5.8466","6.2406","5.7175","951.16K","-0.07%"
"03/19/2022","5.8466","5.6660","5.9376","5.6520","434.18K","3.19%"
"03/18/2022","5.6660","5.6264","5.7351","5.4463","356.90K","0.70%"
"03/17/2022","5.6264","5.5220","5.7825","5.4665","665.91K","1.89%"
"03/16/2022","5.5220","5.2781","5.5290","5.1893","619.34K","4.62%"
"03/15/2022","5.2781","5.3728","5.3798","5.1307","466.07K","-1.76%"
"03/14/2022","5.3728","5.3000","5.4558","5.1891","334.23K","1.37%"
"03/13/2022","5.3000","5.5525","5.6322","5.2714","388.70K","-4.63%"
"03/12/2022","5.5574","5.6229","5.7108","5.4912","596.59K","-1.17%"
"03/11/2022","5.6229","5.7582","5.7875","5.5102","451.72K","-2.35%"
"03/10/2022","5.7582","6.0099","6.1188","5.4815","732.87K","-4.19%"
"03/09/2022","6.0099","5.7119","6.0893","5.6882","780.81K","5.19%"
"03/08/2022","5.7136","5.6086","5.8473","5.5831","428.73K","1.79%"
"03/07/2022","5.6132","5.5784","5.9235","5.4347","844.55K","0.62%"
"03/06/2022","5.5784","5.8007","5.9082","5.5312","356.67K","-3.83%"
"03/05/2022","5.8007","5.6239","5.9524","5.4884","742.01K","3.16%"
"03/04/2022","5.6227","6.0333","6.2364","5.6007","873.47K","-6.80%"
"03/03/2022","6.0333","6.3995","6.4317","5.8622","723.75K","-5.66%"
"03/02/2022","6.3955","6.6620","6.6876","6.2933","582.64K","-3.99%"
"03/01/2022","6.6615","6.3515","6.8246","6.2755","2.25M","4.88%"
"02/28/2022","6.3515","5.7335","6.4322","5.5217","1.44M","10.74%"
"02/27/2022","5.7354","5.7036","6.3480","5.4363","1.88M","0.76%"
"02/26/2022","5.6922","5.6835","5.8436","5.5661","1.03M","0.37%"
"02/25/2022","5.6714","5.4403","5.7360","5.2343","1.41M","4.34%"
"02/24/2022","5.4356","5.3875","5.4949","4.6409","4.53M","0.89%"
"02/23/2022","5.3875","5.5334","5.8725","5.3794","939.42K","-2.60%"
"02/22/2022","5.5311","5.2131","5.5566","5.0544","1.05M","6.10%"
"02/21/2022","5.2131","5.7350","6.0376","5.1826","1.82M","-8.75%"
"02/20/2022","5.7132","6.1967","6.2156","5.6323","1.16M","-7.84%"
"02/19/2022","6.1990","6.3590","6.4429","5.9848","809.72K","-2.51%"
"02/18/2022","6.3590","6.5076","6.7159","6.2119","1.61M","-2.28%"
"02/17/2022","6.5076","7.3162","7.4036","6.4775","1.40M","-11.00%"
"02/16/2022","7.3115","7.4348","7.6014","6.9926","957.33K","-1.66%"
"02/15/2022","7.4348","6.9031","7.4768","6.8309","780.36K","7.70%"
"02/14/2022","6.9031","7.0634","7.1437","6.6802","926.67K","-2.36%"
"02/13/2022","7.0697","7.3640","7.5850","6.7734","566.50K","-3.99%"
"02/12/2022","7.3634","7.1373","7.5840","6.9592","1.19M","3.00%"
"02/11/2022","7.1491","7.9580","7.9804","6.9499","1.31M","-10.16%"
"02/10/2022","7.9573","8.4120","8.7060","7.7201","2.73M","-5.35%"
"02/09/2022","8.4074","7.4407","8.5383","7.0647","4.29M","12.99%"
"02/08/2022","7.4407","7.5603","7.9196","6.9797","2.73M","-1.58%"
"02/07/2022","7.5603","7.4438","7.8457","7.1907","2.15M","1.57%"
"02/06/2022","7.4438","6.5719","7.5016","6.5699","2.67M","13.19%"
"02/05/2022","6.5762","6.4415","6.7635","6.3538","1.18M","2.09%"
"02/04/2022","6.4415","5.9555","6.4948","5.8429","2.08M","8.14%"
"02/03/2022","5.9567","6.1147","6.1908","5.6654","1.99M","-2.58%"
"02/02/2022","6.1147","6.6597","6.6711","6.0751","1.21M","-8.20%"
"02/01/2022","6.6608","6.7746","7.2434","6.5506","2.02M","-1.91%"
"01/31/2022","6.7902","6.7591","7.0461","6.2881","4.81M","0.46%"
"01/30/2022","6.7591","6.4749","7.2960","6.2187","4.99M","4.39%"
"01/29/2022","6.4749","5.6965","6.6253","5.6008","4.74M","13.33%"
"01/28/2022","5.7135","5.1450","5.7694","5.0200","4.45M","11.05%"
"01/27/2022","5.1450","4.9493","5.3143","4.7499","7.18M","4.00%"
"01/26/2022","4.9471","4.9102","5.4494","4.7219","6.55M","0.93%"
"01/25/2022","4.9015","4.8473","5.0481","4.5343","4.79M","1.12%"
"01/24/2022","4.8473","5.2235","5.2235","4.3183","9.80M","-7.00%"
"01/23/2022","5.2125","5.0583","5.3307","4.9210","3.61M","3.05%"
"01/22/2022","5.0583","5.8151","5.8808","4.5136","6.83M","-13.01%"
"01/21/2022","5.8151","6.6141","6.7105","5.5922","7.01M","-12.28%"
"01/20/2022","6.6293","7.1737","7.5726","6.5553","1.86M","-7.50%"
"01/19/2022","7.1665","6.9975","7.5837","6.9009","900.53K","2.42%"
"01/18/2022","6.9975","7.3422","7.3864","6.7338","1.99M","-4.74%"
"01/17/2022","7.3458","7.6151","7.6185","7.2611","285.63K","-3.54%"
"01/16/2022","7.6151","7.7188","7.7969","7.4567","386.91K","-1.34%"
"01/15/2022","7.7188","7.7269","7.7821","7.6060","289.61K","-0.10%"
"01/14/2022","7.7269","7.7241","7.8718","7.5725","531.18K","0.15%"
"01/13/2022","7.7156","7.9286","8.1239","7.7156","551.15K","-2.69%"
"01/12/2022","7.9286","7.6419","7.9542","7.6002","509.79K","3.81%"
"01/11/2022","7.6373","7.4877","7.6601","7.2998","735.56K","2.00%"
"01/10/2022","7.4877","7.7950","7.9284","7.1795","874.27K","-3.94%"
"01/09/2022","7.7950","7.7031","7.9081","7.6696","627.16K","1.32%"
"01/08/2022","7.6935","7.9871","8.0553","7.5580","682.92K","-3.30%"
"01/07/2022","7.9559","8.3233","8.3370","7.8346","931.40K","-4.37%"
"01/06/2022","8.3192","8.4288","8.4663","8.0837","985.85K","-1.35%"
"01/05/2022","8.4330","8.9334","9.2663","8.2971","874.36K","-5.66%"
"01/04/2022","8.9386","8.9548","9.2435","8.7295","633.71K","-0.18%"
"01/03/2022","8.9548","9.2656","9.2690","8.8646","381.40K","-3.35%"
"01/02/2022","9.2656","9.1679","9.4467","9.0006","430.54K","1.08%"
"01/01/2022","9.1663","8.8180","9.1759","8.7964","460.52K","3.95%"
"12/31/2021","8.8180","8.7326","8.9055","8.6706","597.67K","0.98%"
"12/30/2021","8.7326","8.5912","8.8300","8.4981","358.14K","1.65%"
"12/29/2021","8.5912","8.7392","8.8338","8.4691","730.46K","-1.69%"
"12/28/2021","8.7392","9.4281","9.4281","8.6942","650.93K","-7.31%"
"12/27/2021","9.4281","9.2467","9.7051","9.1791","470.81K","1.98%"
"12/26/2021","9.2454","9.2016","9.2749","8.9571","420.86K","0.48%"
"12/25/2021","9.2016","9.0954","9.2496","9.0407","431.70K","1.17%"
"12/24/2021","9.0954","9.2804","9.5733","9.0752","1.01M","-1.99%"
"12/23/2021","9.2802","8.4860","9.3610","8.4804","1.04M","9.34%"
"12/22/2021","8.4872","8.3632","8.5938","8.2958","446.33K","1.48%"
"12/21/2021","8.3632","8.1763","8.3924","8.0801","748.75K","2.29%"
"12/20/2021","8.1763","8.3530","8.3854","8.0050","686.90K","-2.11%"
"12/19/2021","8.3530","8.5024","8.6451","8.3465","886.41K","-1.85%"
"12/18/2021","8.5101","8.3775","8.6100","8.2608","695.25K","1.64%"
"12/17/2021","8.3729","8.5461","8.6331","8.1992","1.01M","-2.03%"
"12/16/2021","8.5461","8.8468","8.9839","8.5262","1.02M","-3.33%"
"12/15/2021","8.8409","8.6645","8.9166","8.2087","997.84K","2.04%"
"12/14/2021","8.6645","8.6109","8.6983","8.1981","1.49M","0.62%"
"12/13/2021","8.6109","9.1962","9.2979","8.5375","1.33M","-6.36%"
"12/12/2021","9.1962","9.2168","9.4247","8.9481","958.21K","-0.22%"
"12/11/2021","9.2168","8.8026","9.4981","8.7179","1.75M","4.70%"
"12/10/2021","8.8026","9.2498","9.5611","8.7842","1.44M","-4.80%"
"12/09/2021","9.2465","10.0187","10.1722","9.2394","886.54K","-7.71%"
"12/08/2021","10.0187","10.0578","10.5506","9.6604","1.43M","-0.39%"
"12/07/2021","10.0578","9.6583","10.3622","9.5723","1.34M","4.14%"
"12/06/2021","9.6583","9.2520","9.7280","8.6331","2.71M","4.45%"
"12/05/2021","9.2465","9.9226","10.1759","9.1394","1.76M","-6.82%"
"12/04/2021","9.9232","11.5784","11.6151","8.2812","3.44M","-14.30%"
"12/03/2021","11.5784","12.0557","12.2479","11.2776","1.31M","-3.90%"
"12/02/2021","12.0481","12.2573","12.2936","11.8010","1.49M","-1.71%"
"12/01/2021","12.2573","12.3979","12.6615","12.2258","1.01M","-1.13%"
"11/30/2021","12.3979","12.8068","12.8742","12.2440","1.50M","-3.05%"
"11/29/2021","12.7878","12.3041","12.9973","12.1910","2.04M","3.93%"
"11/28/2021","12.3041","11.8823","12.9056","11.4597","2.56M","3.52%"
"11/27/2021","11.8857","11.6855","12.2460","11.6555","1.25M","1.91%"
"11/26/2021","11.6624","13.2456","13.2537","11.4604","2.47M","-11.95%"
"11/25/2021","13.2456","12.9847","14.0199","12.8022","1.81M","2.01%"
"11/24/2021","12.9847","13.2017","13.4745","12.6841","2.01M","-1.70%"
"11/23/2021","13.2086","13.4725","13.7161","12.8166","2.10M","-1.96%"
"11/22/2021","13.4725","14.1579","14.9248","13.1648","4.84M","-4.84%"
"11/21/2021","14.1580","12.8953","15.3029","12.6406","7.52M","9.83%"
"11/20/2021","12.8913","12.2977","13.1559","12.1920","2.43M","4.83%"
"11/19/2021","12.2977","11.6751","12.6101","11.4326","2.52M","5.33%"
"11/18/2021","11.6751","12.5639","12.5645","11.5984","3.14M","-7.07%"
"11/17/2021","12.5639","12.5751","12.7100","12.0179","2.24M","-0.09%"
"11/16/2021","12.5751","13.2660","13.2670","11.9624","2.11M","-5.21%"
"11/15/2021","13.2660","12.9862","14.6047","12.9216","2.57M","2.22%"
"11/14/2021","12.9779","13.1398","13.1802","12.7316","581.27K","-1.44%"
"11/13/2021","13.1680","12.8520","13.2263","12.6918","794.18K","2.46%"
"11/12/2021","12.8520","13.1386","13.2319","12.5357","1.00M","-2.18%"
"11/11/2021","13.1386","12.8246","13.2161","12.8246","769.39K","2.45%"
"11/10/2021","12.8246","13.6831","13.7865","12.6251","1.44M","-6.27%"
"11/09/2021","13.6823","13.9085","13.9627","13.6222","717.62K","-1.63%"
"11/08/2021","13.9085","13.7790","13.9874","13.6942","827.25K","0.85%"
"11/07/2021","13.7916","13.8290","13.8391","13.6342","493.11K","-0.27%"
"11/06/2021","13.8290","13.8710","13.9529","13.3475","969.46K","-0.27%"
"11/05/2021","13.8668","13.8036","14.3619","13.6456","1.87M","0.40%"
"11/04/2021","13.8122","13.9240","14.1683","13.6031","1.82M","-0.80%"
"11/03/2021","13.9239","14.4245","14.4641","13.5413","1.29M","-3.09%"
"11/02/2021","14.3685","13.9699","14.7881","13.7234","1.28M","2.85%"
"11/01/2021","13.9702","13.9743","14.3365","13.3806","1.82M","-0.03%"
"10/31/2021","13.9743","14.9883","16.3729","13.4522","3.03M","-6.77%"
"10/30/2021","14.9883","13.7028","15.0918","13.0807","3.01M","9.34%"
"10/29/2021","13.7079","12.7877","14.1464","12.6978","4.80M","7.20%"
"10/28/2021","12.7871","11.8938","12.7958","11.5962","1.50M","7.51%"
"10/27/2021","11.8938","13.1430","13.3039","11.5828","2.02M","-9.51%"
"10/26/2021","13.1430","13.4204","13.5284","13.0488","1.81M","-2.06%"
"10/25/2021","13.4199","13.1328","13.6153","13.0586","1.22M","2.19%"
"10/24/2021","13.1328","13.3381","13.6969","12.7740","862.92K","-1.53%"
"10/23/2021","13.3368","13.8328","14.9028","13.0910","1.14M","-3.49%"
"10/22/2021","13.8193","14.3064","15.0372","13.3991","1.35M","-3.40%"
"10/21/2021","14.3064","14.2611","15.1060","13.8898","1.46M","0.33%"
"10/20/2021","14.2599","13.4216","14.2599","12.5428","1.88M","6.83%"
"10/19/2021","13.3481","14.3868","14.6690","13.0325","1.95M","-7.23%"
"10/18/2021","14.3889","14.9398","15.4649","14.0291","1.98M","-3.69%"
